suicides_no,year,country,sex,population,suicides/100k pop
19,1988,Panama,M,208538,9.11
19,1988,Panama,M,249617,7.61
5,1988,Panama,M,91079,5.49
1,1988,Panama,F,21630,4.62
4,1988,Panama,F,90288,4.43
9,1988,Panama,F,242006,3.72
4,1988,Panama,F,206867,1.93
2,1988,Panama,F,278724,0.72
1,1988,Panama,F,182061,0.55
1,1988,Panama,M,290522,0.34
4,1989,Panama,M,19163,20.87
18,1989,Panama,M,190591,9.44
15,1989,Panama,M,215756,6.95
17,1989,Panama,M,254642,6.68
6,1989,Panama,M,93894,6.39
4,1989,Panama,F,246800,1.62
3,1989,Panama,F,214541,1.4
1,1989,Panama,F,93400,1.07
1,1989,Panama,F,188050,0.53
1,1989,Panama,M,292622,0.34
4,1996,Panama,M,25684,15.57
30,1996,Panama,M,232978,12.88
30,1996,Panama,M,277304,10.82
11,1996,Panama,M,116725,9.42
23,1996,Panama,M,282819,8.13
1,1996,Panama,F,30136,3.32
5,1996,Panama,F,273332,1.83
2,1996,Panama,F,118953,1.68
3,1996,Panama,F,229521,1.31
3,1996,Panama,F,278702,1.08
1,1996,Panama,F,296877,0.34
45,1997,Panama,M,238869,18.84
5,1997,Panama,M,26850,18.62
37,1997,Panama,M,287568,12.87
12,1997,Panama,M,120516,9.96
24,1997,Panama,M,285627,8.4
2,1997,Panama,F,31304,6.39
8,1997,Panama,F,275779,2.9
7,1997,Panama,F,289218,2.42
2,1997,Panama,F,123175,1.62
2,1997,Panama,F,235216,0.85
1,1997,Panama,M,312443,0.32
21,1998,Panama,M,124577,16.86
34,1998,Panama,M,244555,13.9
36,1998,Panama,M,288189,12.49
3,1998,Panama,M,27984,10.72
30,1998,Panama,M,298156,10.06
9,1998,Panama,F,277912,3.24
1,1998,Panama,F,32466,3.08
3,1998,Panama,F,127666,2.35
7,1998,Panama,F,300007,2.33
4,1998,Panama,F,240696,1.66
5,1999,Panama,M,29088,17.19
39,1999,Panama,M,250022,15.6
18,1999,Panama,M,128928,13.96
34,1999,Panama,M,309108,11.0
27,1999,Panama,M,290738,9.29
1,1999,Panama,F,33654,2.97
6,1999,Panama,F,280022,2.14
5,1999,Panama,F,245958,2.03
2,1999,Panama,F,132455,1.51
3,1999,Panama,F,311124,0.96
2,1999,Panama,F,304856,0.66
1,1999,Panama,M,317395,0.32
10,2000,Panama,M,30201,33.11
44,2000,Panama,M,320403,13.73
30,2000,Panama,M,255237,11.75
13,2000,Panama,M,133582,9.73
25,2000,Panama,M,293406,8.52
8,2000,Panama,F,282291,2.83
7,2000,Panama,F,250976,2.79
3,2000,Panama,F,137558,2.18
2,2000,Panama,M,319906,0.63
1,2000,Panama,F,322587,0.31
7,2001,Panama,M,31630,22.13
40,2001,Panama,M,260141,15.38
20,2001,Panama,M,137839,14.51
34,2001,Panama,M,295927,11.49
36,2001,Panama,M,331590,10.86
9,2001,Panama,F,284647,3.16
4,2001,Panama,F,142343,2.81
1,2001,Panama,F,36391,2.75
4,2001,Panama,F,255633,1.56
5,2001,Panama,F,333840,1.5
2,2001,Panama,M,322658,0.62
26,2002,Panama,M,142461,18.25
45,2002,Panama,M,343226,13.11
27,2002,Panama,M,264880,10.19
3,2002,Panama,M,33044,9.08
27,2002,Panama,M,298701,9.04
3,2002,Panama,F,37924,7.91
5,2002,Panama,F,147510,3.39
8,2002,Panama,F,345505,2.32
6,2002,Panama,F,260156,2.31
6,2002,Panama,F,287290,2.09
2,2002,Panama,F,313540,0.64
2,2002,Panama,M,325809,0.61
10,2003,Panama,M,34443,29.03
48,2003,Panama,M,301615,15.91
41,2003,Panama,M,269356,15.22
51,2003,Panama,M,355206,14.36
21,2003,Panama,M,147444,14.24
10,2003,Panama,F,290113,3.45
6,2003,Panama,F,357483,1.68
2,2003,Panama,F,153054,1.31
3,2003,Panama,F,264433,1.13
3,2003,Panama,M,329290,0.91
6,2004,Panama,M,35834,16.74
43,2004,Panama,M,273441,15.73
22,2004,Panama,M,152775,14.4
50,2004,Panama,M,367374,13.61
28,2004,Panama,M,304470,9.2
14,2004,Panama,F,292925,4.78
9,2004,Panama,F,268312,3.35
9,2004,Panama,F,369619,2.43
3,2004,Panama,M,332938,0.9
2,2004,Panama,F,320682,0.62
28,2005,Panama,M,158455,17.67
5,2005,Panama,M,37238,13.43
39,2005,Panama,M,307165,12.7
42,2005,Panama,M,379629,11.06
29,2005,Panama,M,277085,10.47
11,2005,Panama,F,295636,3.72
4,2005,Panama,F,165201,2.42
1,2005,Panama,F,42852,2.33
5,2005,Panama,M,336503,1.49
4,2005,Panama,F,271734,1.47
4,2005,Panama,F,381819,1.05
11,2006,Panama,M,38964,28.23
30,2006,Panama,M,163874,18.31
45,2006,Panama,M,280685,16.03
46,2006,Panama,M,391962,11.74
35,2006,Panama,M,309913,11.29
7,2006,Panama,F,298651,2.34
5,2006,Panama,M,340413,1.47
3,2006,Panama,F,275020,1.09
1,2006,Panama,F,171367,0.58
1,2006,Panama,F,328131,0.3
1,2006,Panama,F,394079,0.25
7,2007,Panama,M,40649,17.22
63,2007,Panama,M,404333,15.58
22,2007,Panama,M,169617,12.97
31,2007,Panama,M,312490,9.92
27,2007,Panama,M,283781,9.51
6,2007,Panama,F,277823,2.16
7,2007,Panama,F,406328,1.72
5,2007,Panama,F,301555,1.66
2,2007,Panama,F,331670,0.6
1,2007,Panama,F,177879,0.56
43,2008,Panama,M,286535,15.01
42,2008,Panama,M,315047,13.33
23,2008,Panama,M,175747,13.09
38,2008,Panama,M,416678,9.12
3,2008,Panama,M,42311,7.09
2,2008,Panama,F,49093,4.07
12,2008,Panama,F,304442,3.94
4,2008,Panama,F,184787,2.16
5,2008,Panama,F,280340,1.78
7,2008,Panama,F,418521,1.67
5,2008,Panama,M,347309,1.44
2,2008,Panama,F,334826,0.6
44,2009,Panama,M,289198,15.21
27,2009,Panama,M,182355,14.81
42,2009,Panama,M,428945,9.79
29,2009,Panama,M,317792,9.13
4,2009,Panama,M,43998,9.09
16,2009,Panama,F,307454,5.2
3,2009,Panama,F,192158,1.56
4,2009,Panama,F,282846,1.41
4,2009,Panama,F,430632,0.93
3,2009,Panama,M,350210,0.86
1,2009,Panama,F,337598,0.3
7,2010,Panama,M,45741,15.3
41,2010,Panama,M,291915,14.05
43,2010,Panama,M,441040,9.75
17,2010,Panama,M,189488,8.97
22,2010,Panama,M,320806,6.86
2,2010,Panama,F,53719,3.72
11,2010,Panama,F,310641,3.54
8,2010,Panama,F,442586,1.81
10,2011,Panama,M,47764,20.94
46,2011,Panama,M,452407,10.17
18,2011,Panama,M,196346,9.17
29,2011,Panama,M,323984,8.95
22,2011,Panama,M,294852,7.46
9,2011,Panama,F,314086,2.87
3,2011,Panama,F,288330,1.04
2,2011,Panama,F,207735,0.96
4,2011,Panama,F,453917,0.88
1,2011,Panama,F,342739,0.29
6,2012,Panama,M,49778,12.05
24,2012,Panama,M,203725,11.78
28,2012,Panama,M,297870,9.4
29,2012,Panama,M,327419,8.86
29,2012,Panama,M,463652,6.25
9,2012,Panama,F,317695,2.83
5,2012,Panama,F,291345,1.72
1,2012,Panama,F,58910,1.7
3,2012,Panama,F,465096,0.65
1,2012,Panama,M,358553,0.28
23,2013,Panama,M,211628,10.87
5,2013,Panama,M,51811,9.65
41,2013,Panama,M,474703,8.64
24,2013,Panama,M,331046,7.25
21,2013,Panama,M,300914,6.98
1,2013,Panama,F,61650,1.62
4,2013,Panama,F,321379,1.24
5,2013,Panama,F,476054,1.05
2,2013,Panama,F,224667,0.89
3,2013,Panama,M,361341,0.83
1,2013,Panama,F,347709,0.29
8,2014,Panama,M,53886,14.85
37,2014,Panama,M,334717,11.05
27,2014,Panama,M,303879,8.89
39,2014,Panama,M,485485,8.03
11,2014,Panama,M,220050,5.0
8,2014,Panama,F,486698,1.64
1,2014,Panama,F,64534,1.55
5,2014,Panama,F,325004,1.54
5,2014,Panama,M,364214,1.37
4,2014,Panama,F,297642,1.34
1,2014,Panama,F,233859,0.43
1,2014,Panama,F,350245,0.29
8,2015,Panama,M,56048,14.27
26,2015,Panama,M,306724,8.48
14,2015,Panama,M,228981,6.11
26,2015,Panama,M,495960,5.24
16,2015,Panama,M,338328,4.73
8,2015,Panama,F,328479,2.44
4,2015,Panama,F,300748,1.33
3,2015,Panama,F,243511,1.23
4,2015,Panama,F,496986,0.8
1,2015,Panama,M,367146,0.27
3,1985,Paraguay,M,19395,15.47
8,1985,Paraguay,M,128809,6.21
11,1985,Paraguay,M,288558,3.81
4,1985,Paraguay,F,139742,2.86
9,1985,Paraguay,F,362788,2.48
9,1985,Paraguay,M,375543,2.4
6,1985,Paraguay,F,258525,2.32
4,1985,Paraguay,M,269355,1.49
5,1985,Paraguay,F,457364,1.09
3,1985,Paraguay,F,278563,1.08
1,1985,Paraguay,M,471865,0.21
9,1986,Paraguay,M,131783,6.83
1,1986,Paraguay,M,20470,4.89
10,1986,Paraguay,M,278072,3.6
12,1986,Paraguay,F,370579,3.24
10,1986,Paraguay,M,383018,2.61
6,1986,Paraguay,F,289263,2.07
2,1986,Paraguay,F,142637,1.4
3,1986,Paraguay,F,267364,1.12
3,1986,Paraguay,M,300541,1.0
3,1987,Paraguay,M,21474,13.97
15,1987,Paraguay,M,313985,4.78
1,1987,Paraguay,F,29224,3.42
12,1987,Paraguay,F,377753,3.18
4,1987,Paraguay,M,134656,2.97
11,1987,Paraguay,M,389735,2.82
6,1987,Paraguay,M,286352,2.1
4,1987,Paraguay,F,301417,1.33
2,1987,Paraguay,F,275955,0.72
1,1987,Paraguay,F,145386,0.69
3,1987,Paraguay,F,485452,0.62
2,1989,Paraguay,M,23265,8.6
2,1989,Paraguay,F,31393,6.37
17,1989,Paraguay,M,343125,4.95
6,1989,Paraguay,M,140982,4.26
11,1989,Paraguay,M,302327,3.64
13,1989,Paraguay,F,391348,3.32
12,1989,Paraguay,M,402329,2.98
3,1989,Paraguay,F,292941,1.02
1,1989,Paraguay,F,517971,0.19
3,1990,Paraguay,M,24057,12.47
24,1990,Paraguay,F,398531,6.02
23,1990,Paraguay,M,409193,5.62
6,1990,Paraguay,F,154872,3.87
10,1990,Paraguay,M,310522,3.22
1,1990,Paraguay,F,32425,3.08
4,1990,Paraguay,M,144947,2.76
8,1990,Paraguay,F,301682,2.65
9,1990,Paraguay,M,357722,2.52
7,1990,Paraguay,F,341511,2.05
4,1990,Paraguay,F,534004,0.75
8,1991,Paraguay,M,148800,5.38
1,1991,Paraguay,M,25426,3.93
14,1991,Paraguay,M,371882,3.76
15,1991,Paraguay,M,416191,3.6
13,1991,Paraguay,F,405630,3.2
8,1991,Paraguay,M,319155,2.51
4,1991,Paraguay,F,310280,1.29
2,1991,Paraguay,F,158432,1.26
4,1991,Paraguay,F,355055,1.13
4,1991,Paraguay,F,550401,0.73
2,1991,Paraguay,M,567556,0.35
16,1994,Paraguay,M,163247,9.8
2,1994,Paraguay,M,29076,6.88
22,1994,Paraguay,M,414561,5.31
2,1994,Paraguay,F,38397,5.21
22,1994,Paraguay,M,443189,4.96
15,1994,Paraguay,M,343206,4.37
6,1994,Paraguay,F,334061,1.8
7,1994,Paraguay,F,396264,1.77
3,1994,Paraguay,F,171623,1.75
7,1994,Paraguay,F,431939,1.62
4,1994,Paraguay,M,612776,0.65
2,1994,Paraguay,F,594178,0.34
3,1995,Paraguay,M,30153,9.95
27,1995,Paraguay,M,429613,6.28
28,1995,Paraguay,M,455746,6.14
17,1995,Paraguay,M,349465,4.86
7,1995,Paraguay,M,168605,4.15
16,1995,Paraguay,F,443966,3.6
3,1995,Paraguay,F,176454,1.7
6,1995,Paraguay,F,410701,1.46
7,1995,Paraguay,F,606342,1.15
3,1995,Paraguay,F,340494,0.88
1,1995,Paraguay,M,625433,0.16
11,1996,Paraguay,M,173535,6.34
2,1996,Paraguay,M,31800,6.29
22,1996,Paraguay,M,469606,4.68
19,1996,Paraguay,M,444785,4.27
15,1996,Paraguay,M,354956,4.23
12,1996,Paraguay,F,457285,2.62
7,1996,Paraguay,F,346518,2.02
6,1996,Paraguay,F,424905,1.41
2,1996,Paraguay,F,180915,1.11
3,1996,Paraguay,F,617889,0.49
29,1997,Paraguay,M,485277,5.98
21,1997,Paraguay,M,359615,5.84
10,1997,Paraguay,M,178700,5.6
20,1997,Paraguay,M,460079,4.35
15,1997,Paraguay,F,472212,3.18
1,1997,Paraguay,M,33336,3.0
10,1997,Paraguay,F,351803,2.84
3,1997,Paraguay,F,185568,1.62
7,1997,Paraguay,F,439187,1.59
6,1997,Paraguay,F,627765,0.96
4,1997,Paraguay,M,648002,0.62
4,1998,Paraguay,M,34806,11.49
15,1998,Paraguay,M,184198,8.14
28,1998,Paraguay,M,475395,5.89
21,1998,Paraguay,M,363959,5.77
25,1998,Paraguay,M,502306,4.98
22,1998,Paraguay,F,488313,4.51
1,1998,Paraguay,F,45155,2.21
8,1998,Paraguay,F,453570,1.76
3,1998,Paraguay,F,190476,1.58
4,1998,Paraguay,F,356782,1.12
7,1998,Paraguay,F,636190,1.1
15,1999,Paraguay,M,190207,7.89
37,1999,Paraguay,M,490653,7.54
31,1999,Paraguay,F,504952,6.14
31,1999,Paraguay,M,519970,5.96
20,1999,Paraguay,M,368766,5.42
16,1999,Paraguay,F,468102,3.42
1,1999,Paraguay,M,36271,2.76
5,1999,Paraguay,F,195757,2.55
1,1999,Paraguay,F,46953,2.13
2,1999,Paraguay,F,643639,0.31
2,1999,Paraguay,M,664839,0.3
33,2000,Paraguay,M,374656,8.81
16,2000,Paraguay,M,196856,8.13
27,2000,Paraguay,M,505726,5.34
28,2000,Paraguay,M,537673,5.21
23,2000,Paraguay,F,521651,4.41
14,2000,Paraguay,F,482688,2.9
1,2000,Paraguay,M,37753,2.65
1,2000,Paraguay,F,48858,2.05
4,2000,Paraguay,F,201515,1.98
2,2000,Paraguay,F,368319,0.54
3,2000,Paraguay,F,650449,0.46
2,2000,Paraguay,M,672014,0.3
8,2001,Paraguay,M,39855,20.07
18,2001,Paraguay,M,203149,8.86
37,2001,Paraguay,M,553522,6.68
25,2001,Paraguay,F,536659,4.66
16,2001,Paraguay,M,382094,4.19
15,2001,Paraguay,M,520113,2.88
12,2001,Paraguay,F,497708,2.41
1,2001,Paraguay,F,51331,1.95
7,2001,Paraguay,F,375000,1.87
3,2001,Paraguay,F,207018,1.45
6,2001,Paraguay,F,656430,0.91
4,2001,Paraguay,M,678435,0.59
42,2002,Paraguay,M,569595,7.37
25,2002,Paraguay,M,390558,6.4
32,2002,Paraguay,M,535007,5.98
32,2002,Paraguay,F,552182,5.8
2,2002,Paraguay,M,41992,4.76
9,2002,Paraguay,M,210122,4.28
11,2002,Paraguay,F,382378,2.88
6,2002,Paraguay,F,213126,2.82
10,2002,Paraguay,F,513310,1.95
7,2002,Paraguay,F,662632,1.06
1,2002,Paraguay,M,685092,0.15
7,2003,Paraguay,M,44060,15.89
43,2003,Paraguay,M,549755,7.82
16,2003,Paraguay,M,217888,7.34
39,2003,Paraguay,M,585314,6.66
31,2003,Paraguay,F,567525,5.46
16,2003,Paraguay,M,400125,4.0
8,2003,Paraguay,M,691456,1.16
4,2003,Paraguay,F,390609,1.02
5,2003,Paraguay,F,528807,0.95
4,2003,Paraguay,F,668533,0.6
1,2003,Paraguay,F,219923,0.45
7,2004,Paraguay,M,45873,15.26
53,2004,Paraguay,M,599849,8.84
20,2004,Paraguay,M,226553,8.83
34,2004,Paraguay,M,410848,8.28
40,2004,Paraguay,F,581699,6.88
35,2004,Paraguay,M,563346,6.21
16,2004,Paraguay,F,543113,2.95
9,2004,Paraguay,F,399856,2.25
5,2004,Paraguay,F,227535,2.2
1,2004,Paraguay,F,58790,1.7
8,2004,Paraguay,M,696611,1.15
6,2004,Paraguay,F,673228,0.89
7,2005,Paraguay,M,47349,14.78
23,2005,Paraguay,M,236152,9.74
54,2005,Paraguay,M,612683,8.81
44,2005,Paraguay,F,594065,7.41
40,2005,Paraguay,M,575210,6.95
24,2005,Paraguay,M,422818,5.68
13,2005,Paraguay,F,410317,3.17
14,2005,Paraguay,F,555555,2.52
10,2005,Paraguay,F,675887,1.48
3,2005,Paraguay,F,236025,1.27
7,2005,Paraguay,M,699704,1.0
8,2006,Paraguay,M,49190,16.26
62,2006,Paraguay,M,624318,9.93
49,2006,Paraguay,M,584438,8.38
36,2006,Paraguay,M,437359,8.23
18,2006,Paraguay,M,246222,7.31
28,2006,Paraguay,F,604935,4.63
8,2006,Paraguay,F,245285,3.26
18,2006,Paraguay,F,565035,3.19
10,2006,Paraguay,F,423389,2.36
9,2006,Paraguay,M,702450,1.28
5,2006,Paraguay,F,678059,0.74
9,2007,Paraguay,M,50660,17.77
40,2007,Paraguay,M,452960,8.83
22,2007,Paraguay,M,256849,8.57
44,2007,Paraguay,M,633346,6.95
39,2007,Paraguay,M,591517,6.59
33,2007,Paraguay,F,613122,5.38
14,2007,Paraguay,F,437509,3.2
5,2007,Paraguay,F,255119,1.96
9,2007,Paraguay,F,677311,1.33
7,2007,Paraguay,F,572154,1.22
5,2007,Paraguay,M,702214,0.71
7,2008,Paraguay,M,51965,13.47
43,2008,Paraguay,M,469369,9.16
22,2008,Paraguay,M,267868,8.21
50,2008,Paraguay,M,640673,7.8
36,2008,Paraguay,M,597502,6.03
27,2008,Paraguay,F,619561,4.36
7,2008,Paraguay,F,265380,2.64
13,2008,Paraguay,F,577902,2.25
7,2008,Paraguay,F,452518,1.55
1,2008,Paraguay,F,65848,1.52
7,2008,Paraguay,F,674138,1.04
2,2008,Paraguay,M,699445,0.29
7,2009,Paraguay,M,53377,13.11
32,2009,Paraguay,M,279099,11.47
73,2009,Paraguay,M,647674,11.27
43,2009,Paraguay,M,486170,8.84
53,2009,Paraguay,M,604066,8.77
33,2009,Paraguay,F,625692,5.27
12,2009,Paraguay,F,468073,2.56
14,2009,Paraguay,F,583930,2.4
6,2009,Paraguay,F,275899,2.17
5,2009,Paraguay,F,669630,0.75
5,2009,Paraguay,M,695155,0.72
6,2010,Paraguay,M,55046,10.9
54,2010,Paraguay,M,655068,8.24
36,2010,Paraguay,M,502955,7.16
20,2010,Paraguay,M,290394,6.89
42,2010,Paraguay,M,612290,6.86
30,2010,Paraguay,F,632271,4.74
2,2010,Paraguay,F,69409,2.88
13,2010,Paraguay,F,591324,2.2
6,2010,Paraguay,F,286507,2.09
9,2010,Paraguay,F,483820,1.86
3,2010,Paraguay,F,665063,0.45
2,2010,Paraguay,M,690556,0.29
9,2011,Paraguay,M,57390,15.68
84,2011,Paraguay,M,660879,12.71
57,2011,Paraguay,M,518996,10.98
47,2011,Paraguay,M,622380,7.55
18,2011,Paraguay,M,300442,5.99
32,2011,Paraguay,F,637360,5.02
18,2011,Paraguay,F,499220,3.61
14,2011,Paraguay,F,601068,2.33
6,2011,Paraguay,F,296138,2.03
7,2011,Paraguay,M,685194,1.02
6,2011,Paraguay,F,659621,0.91
7,2012,Paraguay,M,59901,11.69
62,2012,Paraguay,M,667289,9.29
41,2012,Paraguay,M,535053,7.66
47,2012,Paraguay,M,634551,7.41
20,2012,Paraguay,M,310836,6.43
41,2012,Paraguay,F,643043,6.38
3,2012,Paraguay,F,74473,4.03
17,2012,Paraguay,F,514812,3.3
8,2012,Paraguay,F,306185,2.61
12,2012,Paraguay,F,612639,1.96
10,2012,Paraguay,M,681050,1.47
7,2012,Paraguay,F,655451,1.07
11,2013,Paraguay,M,62499,17.6
88,2013,Paraguay,M,673551,13.07
60,2013,Paraguay,M,550647,10.9
34,2013,Paraguay,M,321545,10.57
46,2013,Paraguay,M,648452,7.09
34,2013,Paraguay,F,648644,5.24
2,2013,Paraguay,F,77315,2.59
14,2013,Paraguay,F,625749,2.24
14,2013,Paraguay,F,652740,2.14
8,2013,Paraguay,F,530115,1.51
4,2013,Paraguay,F,316626,1.26
8,2013,Paraguay,M,678324,1.18
104,2014,Paraguay,M,678400,15.33
62,2014,Paraguay,M,565080,10.97
60,2014,Paraguay,M,663506,9.04
28,2014,Paraguay,M,332478,8.42
5,2014,Paraguay,M,65032,7.69
40,2014,Paraguay,F,652997,6.13
27,2014,Paraguay,F,639933,4.22
20,2014,Paraguay,F,544363,3.67
11,2014,Paraguay,F,327364,3.36
12,2014,Paraguay,F,651376,1.84
10,2014,Paraguay,M,676877,1.48
6,1992,Philippines,M,265186,2.26
26,1992,Philippines,M,1817237,1.43
66,1992,Philippines,M,5080108,1.3
86,1992,Philippines,M,6622107,1.3
60,1992,Philippines,M,5583152,1.07
57,1992,Philippines,F,6366294,0.9
2,1992,Philippines,F,385751,0.52
21,1992,Philippines,F,5529627,0.38
7,1992,Philippines,F,2109209,0.33
16,1992,Philippines,F,4932715,0.32
9,1993,Philippines,M,268392,3.35
154,1993,Philippines,M,5196998,2.96
169,1993,Philippines,F,6509080,2.6
175,1993,Philippines,M,6764969,2.59
10,1993,Philippines,F,395945,2.53
128,1993,Philippines,M,5807147,2.2
40,1993,Philippines,M,1875192,2.13
86,1993,Philippines,F,5051261,1.7
21,1993,Philippines,F,2175656,0.97
54,1993,Philippines,F,5754827,0.94
13,1997,Philippines,M,288929,4.5
193,1997,Philippines,M,5635075,3.42
66,1997,Philippines,M,2136927,3.09
167,1997,Philippines,M,7367351,2.27
146,1997,Philippines,M,6734331,2.17
84,1997,Philippines,F,7103613,1.18
49,1997,Philippines,F,5497526,0.89
4,1997,Philippines,F,450881,0.89
56,1997,Philippines,F,6702440,0.84
20,1997,Philippines,F,2461814,0.81
10,1997,Philippines,M,9402618,0.11
6,1997,Philippines,F,8991189,0.07
18,1998,Philippines,M,295869,6.08
198,1998,Philippines,M,5737075,3.45
69,1998,Philippines,M,2209911,3.12
189,1998,Philippines,M,7523504,2.51
175,1998,Philippines,M,6969508,2.51
87,1998,Philippines,F,7255489,1.2
52,1998,Philippines,F,5601858,0.93
23,1998,Philippines,F,2539996,0.91
44,1998,Philippines,F,6946610,0.63
2,1998,Philippines,F,466825,0.43
16,1998,Philippines,M,9564500,0.17
10,1998,Philippines,F,9141469,0.11
14,1999,Philippines,M,299370,4.68
79,1999,Philippines,M,2287574,3.45
199,1999,Philippines,M,5840463,3.41
257,1999,Philippines,M,7687280,3.34
225,1999,Philippines,M,7208041,3.12
13,1999,Philippines,F,479461,2.71
96,1999,Philippines,F,7413770,1.29
61,1999,Philippines,F,5708649,1.07
21,1999,Philippines,F,2623906,0.8
57,1999,Philippines,F,7196381,0.79
14,1999,Philippines,M,9713454,0.14
7,1999,Philippines,F,9281852,0.08
20,2000,Philippines,M,299136,6.69
121,2000,Philippines,M,2370016,5.11
276,2000,Philippines,M,5947283,4.64
316,2000,Philippines,M,7859202,4.02
294,2000,Philippines,M,7449254,3.95
10,2000,Philippines,F,488377,2.05
120,2000,Philippines,F,7579338,1.58
89,2000,Philippines,F,5820018,1.53
98,2000,Philippines,F,7451816,1.32
27,2000,Philippines,F,2713829,0.99
18,2000,Philippines,M,9850796,0.18
14,2000,Philippines,F,9414417,0.15
20,2001,Philippines,M,309681,6.46
104,2001,Philippines,M,2445998,4.25
246,2001,Philippines,M,6058399,4.06
310,2001,Philippines,M,8018698,3.87
235,2001,Philippines,M,7684196,3.06
104,2001,Philippines,F,7738503,1.34
34,2001,Philippines,F,2797077,1.22
79,2001,Philippines,F,7711226,1.02
48,2001,Philippines,F,5937956,0.81
4,2001,Philippines,F,505269,0.79
12,2001,Philippines,M,9985839,0.12
8,2001,Philippines,F,9545250,0.08
20,2002,Philippines,M,316845,6.31
267,2002,Philippines,M,6171400,4.33
346,2002,Philippines,M,8184036,4.23
93,2002,Philippines,M,2525030,3.68
251,2002,Philippines,M,7922273,3.17
11,2002,Philippines,F,518398,2.12
114,2002,Philippines,F,7903007,1.44
61,2002,Philippines,F,6059494,1.01
27,2002,Philippines,F,2885746,0.94
74,2002,Philippines,F,7977125,0.93
22,2002,Philippines,M,10117670,0.22
15,2002,Philippines,F,9675419,0.16
25,2003,Philippines,M,321984,7.76
328,2003,Philippines,M,6286119,5.22
107,2003,Philippines,M,2610718,4.1
333,2003,Philippines,M,8157759,4.08
328,2003,Philippines,M,8353621,3.93
13,2003,Philippines,F,529230,2.46
166,2003,Philippines,F,8067958,2.06
90,2003,Philippines,F,6181789,1.46
93,2003,Philippines,F,8239334,1.13
26,2003,Philippines,F,2983062,0.87
21,2003,Philippines,M,10247489,0.2
14,2003,Philippines,F,9802426,0.14
33,2006,Philippines,M,355935,9.27
369,2006,Philippines,M,6698883,5.51
162,2006,Philippines,M,2986225,5.42
400,2006,Philippines,M,8792762,4.55
387,2006,Philippines,M,8891788,4.35
146,2006,Philippines,F,8479381,1.72
10,2006,Philippines,F,581896,1.72
91,2006,Philippines,F,6566402,1.39
39,2006,Philippines,F,3408683,1.14
88,2006,Philippines,F,8949537,0.98
35,2006,Philippines,M,10602914,0.33
28,2006,Philippines,F,10121349,0.28
19,2007,Philippines,M,381376,4.98
430,2007,Philippines,M,8891042,4.84
304,2007,Philippines,M,6859752,4.43
387,2007,Philippines,M,9192285,4.21
131,2007,Philippines,M,3162355,4.14
158,2007,Philippines,F,8579154,1.84
89,2007,Philippines,F,6698777,1.33
43,2007,Philippines,F,3600369,1.19
98,2007,Philippines,F,9184426,1.07
5,2007,Philippines,F,616190,0.81
21,2007,Philippines,M,10679730,0.2
13,2007,Philippines,F,10163198,0.13
29,2008,Philippines,M,407854,7.11
370,2008,Philippines,M,7009909,5.28
441,2008,Philippines,M,9009351,4.89
144,2008,Philippines,M,3349085,4.3
403,2008,Philippines,M,9511269,4.24
171,2008,Philippines,F,8697827,1.97
12,2008,Philippines,F,654125,1.83
81,2008,Philippines,F,6825356,1.19
92,2008,Philippines,F,9432654,0.98
31,2008,Philippines,F,3795762,0.82
24,2008,Philippines,M,10735591,0.22
22,2008,Philippines,F,10167105,0.22
30,2009,Philippines,M,435025,6.9
383,2009,Philippines,M,7144648,5.36
475,2009,Philippines,M,9146246,5.19
171,2009,Philippines,M,3542917,4.83
468,2009,Philippines,M,9849908,4.75
232,2009,Philippines,F,8838722,2.62
101,2009,Philippines,F,6948096,1.45
56,2009,Philippines,F,3992044,1.4
114,2009,Philippines,F,9705410,1.17
6,2009,Philippines,F,696919,0.86
22,2009,Philippines,M,10758565,0.2
16,2009,Philippines,F,10135355,0.16
42,2010,Philippines,M,463487,9.06
400,2010,Philippines,M,7256791,5.51
503,2010,Philippines,M,9293357,5.41
180,2010,Philippines,M,3743523,4.81
469,2010,Philippines,M,10200672,4.6
218,2010,Philippines,F,8994318,2.42
101,2010,Philippines,F,7063242,1.43
10,2010,Philippines,F,745830,1.34
107,2010,Philippines,F,10000163,1.07
34,2010,Philippines,F,4190559,0.81
35,2010,Philippines,M,10738646,0.33
17,2010,Philippines,F,10070404,0.17
64,2011,Philippines,M,493450,12.97
470,2011,Philippines,M,7373201,6.37
227,2011,Philippines,M,3884001,5.84
541,2011,Philippines,M,9485777,5.7
533,2011,Philippines,M,10412504,5.12
221,2011,Philippines,F,9155053,2.41
14,2011,Philippines,F,782366,1.79
120,2011,Philippines,F,7181904,1.67
147,2011,Philippines,F,10216808,1.44
39,2011,Philippines,F,4336188,0.9
44,2011,Philippines,M,10788943,0.41
29,2011,Philippines,F,10091572,0.29
1670,1990,Poland,M,4766000,35.04
890,1990,Poland,M,2665000,33.4
917,1990,Poland,M,3012400,30.44
141,1990,Poland,M,517200,27.26
