suicides_no,year,country,sex,gdp_for_year,gdp_per_capita
49,1988,Costa Rica,M,"6,063,759,371",2460
14,1988,Costa Rica,M,"6,063,759,371",2460
32,1988,Costa Rica,M,"6,063,759,371",2460
22,1988,Costa Rica,M,"6,063,759,371",2460
8,1988,Costa Rica,F,"6,063,759,371",2460
6,1988,Costa Rica,F,"6,063,759,371",2460
3,1988,Costa Rica,F,"6,063,759,371",2460
50,1989,Costa Rica,M,"6,866,402,028",2686
19,1989,Costa Rica,M,"6,866,402,028",2686
40,1989,Costa Rica,M,"6,866,402,028",2686
2,1989,Costa Rica,M,"6,866,402,028",2686
23,1989,Costa Rica,M,"6,866,402,028",2686
12,1989,Costa Rica,F,"6,866,402,028",2686
9,1989,Costa Rica,F,"6,866,402,028",2686
7,1989,Costa Rica,F,"6,866,402,028",2686
1,1989,Costa Rica,F,"6,866,402,028",2686
2,1989,Costa Rica,F,"6,866,402,028",2686
2,1989,Costa Rica,M,"6,866,402,028",2686
5,1990,Costa Rica,M,"7,403,457,319",2817
49,1990,Costa Rica,M,"7,403,457,319",2817
15,1990,Costa Rica,M,"7,403,457,319",2817
35,1990,Costa Rica,M,"7,403,457,319",2817
31,1990,Costa Rica,M,"7,403,457,319",2817
1,1990,Costa Rica,F,"7,403,457,319",2817
6,1990,Costa Rica,F,"7,403,457,319",2817
5,1990,Costa Rica,F,"7,403,457,319",2817
2,1990,Costa Rica,F,"7,403,457,319",2817
3,1990,Costa Rica,F,"7,403,457,319",2817
4,1990,Costa Rica,M,"7,403,457,319",2817
1,1990,Costa Rica,F,"7,403,457,319",2817
41,1991,Costa Rica,M,"7,168,999,428",2651
16,1991,Costa Rica,M,"7,168,999,428",2651
31,1991,Costa Rica,M,"7,168,999,428",2651
2,1991,Costa Rica,M,"7,168,999,428",2651
15,1991,Costa Rica,M,"7,168,999,428",2651
10,1991,Costa Rica,F,"7,168,999,428",2651
6,1991,Costa Rica,F,"7,168,999,428",2651
3,1991,Costa Rica,F,"7,168,999,428",2651
1,1991,Costa Rica,M,"7,168,999,428",2651
48,1992,Costa Rica,M,"8,528,593,084",3070
3,1992,Costa Rica,M,"8,528,593,084",3070
15,1992,Costa Rica,M,"8,528,593,084",3070
30,1992,Costa Rica,M,"8,528,593,084",3070
28,1992,Costa Rica,M,"8,528,593,084",3070
12,1992,Costa Rica,F,"8,528,593,084",3070
5,1992,Costa Rica,F,"8,528,593,084",3070
2,1992,Costa Rica,F,"8,528,593,084",3070
4,1992,Costa Rica,F,"8,528,593,084",3070
2,1992,Costa Rica,M,"8,528,593,084",3070
8,1993,Costa Rica,M,"9,537,297,507",3342
47,1993,Costa Rica,M,"9,537,297,507",3342
18,1993,Costa Rica,M,"9,537,297,507",3342
38,1993,Costa Rica,M,"9,537,297,507",3342
26,1993,Costa Rica,M,"9,537,297,507",3342
9,1993,Costa Rica,F,"9,537,297,507",3342
9,1993,Costa Rica,F,"9,537,297,507",3342
3,1993,Costa Rica,F,"9,537,297,507",3342
6,1993,Costa Rica,F,"9,537,297,507",3342
5,1994,Costa Rica,M,"10,432,619,390",3562
44,1994,Costa Rica,M,"10,432,619,390",3562
36,1994,Costa Rica,M,"10,432,619,390",3562
15,1994,Costa Rica,M,"10,432,619,390",3562
30,1994,Costa Rica,M,"10,432,619,390",3562
10,1994,Costa Rica,F,"10,432,619,390",3562
9,1994,Costa Rica,F,"10,432,619,390",3562
3,1994,Costa Rica,F,"10,432,619,390",3562
7,1994,Costa Rica,F,"10,432,619,390",3562
3,1994,Costa Rica,M,"10,432,619,390",3562
62,1995,Costa Rica,M,"11,513,472,694",3672
45,1995,Costa Rica,M,"11,513,472,694",3672
19,1995,Costa Rica,M,"11,513,472,694",3672
40,1995,Costa Rica,M,"11,513,472,694",3672
2,1995,Costa Rica,M,"11,513,472,694",3672
13,1995,Costa Rica,F,"11,513,472,694",3672
11,1995,Costa Rica,F,"11,513,472,694",3672
4,1995,Costa Rica,F,"11,513,472,694",3672
7,1995,Costa Rica,F,"11,513,472,694",3672
5,1995,Costa Rica,M,"11,513,472,694",3672
1,1995,Costa Rica,F,"11,513,472,694",3672
8,1996,Costa Rica,M,"11,618,286,553",3639
60,1996,Costa Rica,M,"11,618,286,553",3639
47,1996,Costa Rica,M,"11,618,286,553",3639
49,1996,Costa Rica,M,"11,618,286,553",3639
19,1996,Costa Rica,M,"11,618,286,553",3639
11,1996,Costa Rica,F,"11,618,286,553",3639
6,1996,Costa Rica,F,"11,618,286,553",3639
2,1996,Costa Rica,F,"11,618,286,553",3639
4,1996,Costa Rica,F,"11,618,286,553",3639
2,1996,Costa Rica,M,"11,618,286,553",3639
1,1996,Costa Rica,F,"11,618,286,553",3639
28,1997,Costa Rica,M,"12,552,071,367",3827
5,1997,Costa Rica,M,"12,552,071,367",3827
39,1997,Costa Rica,M,"12,552,071,367",3827
42,1997,Costa Rica,M,"12,552,071,367",3827
40,1997,Costa Rica,M,"12,552,071,367",3827
14,1997,Costa Rica,F,"12,552,071,367",3827
1,1997,Costa Rica,F,"12,552,071,367",3827
6,1997,Costa Rica,F,"12,552,071,367",3827
4,1997,Costa Rica,F,"12,552,071,367",3827
5,1997,Costa Rica,M,"12,552,071,367",3827
1,1997,Costa Rica,F,"12,552,071,367",3827
2,1997,Costa Rica,F,"12,552,071,367",3827
7,1998,Costa Rica,M,"13,617,405,420",4046
55,1998,Costa Rica,M,"13,617,405,420",4046
68,1998,Costa Rica,M,"13,617,405,420",4046
24,1998,Costa Rica,M,"13,617,405,420",4046
42,1998,Costa Rica,M,"13,617,405,420",4046
8,1998,Costa Rica,F,"13,617,405,420",4046
1,1998,Costa Rica,F,"13,617,405,420",4046
6,1998,Costa Rica,F,"13,617,405,420",4046
5,1998,Costa Rica,F,"13,617,405,420",4046
4,1998,Costa Rica,M,"13,617,405,420",4046
1,1998,Costa Rica,F,"13,617,405,420",4046
2,1998,Costa Rica,F,"13,617,405,420",4046
80,1999,Costa Rica,M,"14,195,623,425",4115
52,1999,Costa Rica,M,"14,195,623,425",4115
27,1999,Costa Rica,M,"14,195,623,425",4115
5,1999,Costa Rica,M,"14,195,623,425",4115
46,1999,Costa Rica,M,"14,195,623,425",4115
8,1999,Costa Rica,F,"14,195,623,425",4115
6,1999,Costa Rica,F,"14,195,623,425",4115
6,1999,Costa Rica,F,"14,195,623,425",4115
2,1999,Costa Rica,F,"14,195,623,425",4115
1,1999,Costa Rica,F,"14,195,623,425",4115
6,2000,Costa Rica,M,"14,949,514,585",4233
77,2000,Costa Rica,M,"14,949,514,585",4233
50,2000,Costa Rica,M,"14,949,514,585",4233
53,2000,Costa Rica,M,"14,949,514,585",4233
24,2000,Costa Rica,M,"14,949,514,585",4233
11,2000,Costa Rica,F,"14,949,514,585",4233
1,2000,Costa Rica,F,"14,949,514,585",4233
7,2000,Costa Rica,F,"14,949,514,585",4233
3,2000,Costa Rica,F,"14,949,514,585",4233
5,2000,Costa Rica,F,"14,949,514,585",4233
1,2000,Costa Rica,F,"14,949,514,585",4233
1,2000,Costa Rica,M,"14,949,514,585",4233
7,2001,Costa Rica,M,"15,913,363,335",4412
44,2001,Costa Rica,M,"15,913,363,335",4412
61,2001,Costa Rica,M,"15,913,363,335",4412
22,2001,Costa Rica,M,"15,913,363,335",4412
32,2001,Costa Rica,M,"15,913,363,335",4412
9,2001,Costa Rica,F,"15,913,363,335",4412
9,2001,Costa Rica,F,"15,913,363,335",4412
1,2001,Costa Rica,F,"15,913,363,335",4412
8,2001,Costa Rica,F,"15,913,363,335",4412
4,2001,Costa Rica,M,"15,913,363,335",4412
1,2001,Costa Rica,F,"15,913,363,335",4412
8,2002,Costa Rica,M,"16,504,795,453",4485
54,2002,Costa Rica,M,"16,504,795,453",4485
84,2002,Costa Rica,M,"16,504,795,453",4485
58,2002,Costa Rica,M,"16,504,795,453",4485
28,2002,Costa Rica,M,"16,504,795,453",4485
18,2002,Costa Rica,F,"16,504,795,453",4485
8,2002,Costa Rica,F,"16,504,795,453",4485
9,2002,Costa Rica,F,"16,504,795,453",4485
3,2002,Costa Rica,F,"16,504,795,453",4485
4,2002,Costa Rica,M,"16,504,795,453",4485
1,2002,Costa Rica,F,"16,504,795,453",4485
13,2003,Costa Rica,M,"17,195,867,540",4583
39,2003,Costa Rica,M,"17,195,867,540",4583
91,2003,Costa Rica,M,"17,195,867,540",4583
55,2003,Costa Rica,M,"17,195,867,540",4583
62,2003,Costa Rica,M,"17,195,867,540",4583
28,2003,Costa Rica,F,"17,195,867,540",4583
9,2003,Costa Rica,F,"17,195,867,540",4583
11,2003,Costa Rica,F,"17,195,867,540",4583
3,2003,Costa Rica,F,"17,195,867,540",4583
2,2003,Costa Rica,F,"17,195,867,540",4583
2,2003,Costa Rica,M,"17,195,867,540",4583
104,2004,Costa Rica,M,"18,529,767,934",4850
42,2004,Costa Rica,M,"18,529,767,934",4850
60,2004,Costa Rica,M,"18,529,767,934",4850
68,2004,Costa Rica,M,"18,529,767,934",4850
5,2004,Costa Rica,M,"18,529,767,934",4850
10,2004,Costa Rica,F,"18,529,767,934",4850
12,2004,Costa Rica,F,"18,529,767,934",4850
6,2004,Costa Rica,F,"18,529,767,934",4850
12,2004,Costa Rica,F,"18,529,767,934",4850
1,2004,Costa Rica,F,"18,529,767,934",4850
3,2004,Costa Rica,F,"18,529,767,934",4850
2,2004,Costa Rica,M,"18,529,767,934",4850
98,2005,Costa Rica,M,"19,952,156,475",5133
35,2005,Costa Rica,M,"19,952,156,475",5133
48,2005,Costa Rica,M,"19,952,156,475",5133
44,2005,Costa Rica,M,"19,952,156,475",5133
4,2005,Costa Rica,M,"19,952,156,475",5133
14,2005,Costa Rica,F,"19,952,156,475",5133
16,2005,Costa Rica,F,"19,952,156,475",5133
7,2005,Costa Rica,F,"19,952,156,475",5133
2,2005,Costa Rica,F,"19,952,156,475",5133
2,2005,Costa Rica,F,"19,952,156,475",5133
2,2005,Costa Rica,M,"19,952,156,475",5133
123,2006,Costa Rica,M,"22,600,431,878",5716
61,2006,Costa Rica,M,"22,600,431,878",5716
37,2006,Costa Rica,M,"22,600,431,878",5716
63,2006,Costa Rica,M,"22,600,431,878",5716
5,2006,Costa Rica,M,"22,600,431,878",5716
18,2006,Costa Rica,F,"22,600,431,878",5716
2,2006,Costa Rica,F,"22,600,431,878",5716
10,2006,Costa Rica,F,"22,600,431,878",5716
14,2006,Costa Rica,F,"22,600,431,878",5716
6,2006,Costa Rica,F,"22,600,431,878",5716
6,2006,Costa Rica,M,"22,600,431,878",5716
5,2006,Costa Rica,F,"22,600,431,878",5716
90,2007,Costa Rica,M,"26,743,874,206",6661
53,2007,Costa Rica,M,"26,743,874,206",6661
32,2007,Costa Rica,M,"26,743,874,206",6661
46,2007,Costa Rica,M,"26,743,874,206",6661
4,2007,Costa Rica,M,"26,743,874,206",6661
20,2007,Costa Rica,F,"26,743,874,206",6661
11,2007,Costa Rica,F,"26,743,874,206",6661
9,2007,Costa Rica,F,"26,743,874,206",6661
3,2007,Costa Rica,F,"26,743,874,206",6661
1,2007,Costa Rica,F,"26,743,874,206",6661
1,2007,Costa Rica,M,"26,743,874,206",6661
101,2008,Costa Rica,M,"30,612,932,876",7517
52,2008,Costa Rica,M,"30,612,932,876",7517
31,2008,Costa Rica,M,"30,612,932,876",7517
38,2008,Costa Rica,M,"30,612,932,876",7517
4,2008,Costa Rica,M,"30,612,932,876",7517
2,2008,Costa Rica,F,"30,612,932,876",7517
9,2008,Costa Rica,F,"30,612,932,876",7517
5,2008,Costa Rica,F,"30,612,932,876",7517
10,2008,Costa Rica,F,"30,612,932,876",7517
6,2008,Costa Rica,F,"30,612,932,876",7517
2,2008,Costa Rica,F,"30,612,932,876",7517
1,2008,Costa Rica,M,"30,612,932,876",7517
60,2009,Costa Rica,M,"30,562,361,123",7403
86,2009,Costa Rica,M,"30,562,361,123",7403
51,2009,Costa Rica,M,"30,562,361,123",7403
32,2009,Costa Rica,M,"30,562,361,123",7403
6,2009,Costa Rica,M,"30,562,361,123",7403
10,2009,Costa Rica,F,"30,562,361,123",7403
11,2009,Costa Rica,F,"30,562,361,123",7403
13,2009,Costa Rica,F,"30,562,361,123",7403
5,2009,Costa Rica,F,"30,562,361,123",7403
3,2009,Costa Rica,F,"30,562,361,123",7403
1,2009,Costa Rica,M,"30,562,361,123",7403
74,2010,Costa Rica,M,"37,268,635,287",8906
106,2010,Costa Rica,M,"37,268,635,287",8906
36,2010,Costa Rica,M,"37,268,635,287",8906
7,2010,Costa Rica,M,"37,268,635,287",8906
40,2010,Costa Rica,M,"37,268,635,287",8906
12,2010,Costa Rica,F,"37,268,635,287",8906
16,2010,Costa Rica,F,"37,268,635,287",8906
10,2010,Costa Rica,F,"37,268,635,287",8906
5,2010,Costa Rica,F,"37,268,635,287",8906
5,2010,Costa Rica,M,"37,268,635,287",8906
72,2011,Costa Rica,M,"42,262,697,840",9978
9,2011,Costa Rica,M,"42,262,697,840",9978
85,2011,Costa Rica,M,"42,262,697,840",9978
40,2011,Costa Rica,M,"42,262,697,840",9978
52,2011,Costa Rica,M,"42,262,697,840",9978
20,2011,Costa Rica,F,"42,262,697,840",9978
8,2011,Costa Rica,F,"42,262,697,840",9978
14,2011,Costa Rica,F,"42,262,697,840",9978
8,2011,Costa Rica,F,"42,262,697,840",9978
5,2011,Costa Rica,M,"42,262,697,840",9978
1,2011,Costa Rica,F,"42,262,697,840",9978
2,2011,Costa Rica,F,"42,262,697,840",9978
94,2012,Costa Rica,M,"46,473,128,286",10832
55,2012,Costa Rica,M,"46,473,128,286",10832
58,2012,Costa Rica,M,"46,473,128,286",10832
40,2012,Costa Rica,M,"46,473,128,286",10832
8,2012,Costa Rica,M,"46,473,128,286",10832
16,2012,Costa Rica,F,"46,473,128,286",10832
10,2012,Costa Rica,F,"46,473,128,286",10832
6,2012,Costa Rica,F,"46,473,128,286",10832
7,2012,Costa Rica,F,"46,473,128,286",10832
5,2012,Costa Rica,M,"46,473,128,286",10832
3,2012,Costa Rica,F,"46,473,128,286",10832
75,2013,Costa Rica,M,"49,745,088,112",11443
12,2013,Costa Rica,M,"49,745,088,112",11443
49,2013,Costa Rica,M,"49,745,088,112",11443
82,2013,Costa Rica,M,"49,745,088,112",11443
48,2013,Costa Rica,M,"49,745,088,112",11443
11,2013,Costa Rica,F,"49,745,088,112",11443
13,2013,Costa Rica,F,"49,745,088,112",11443
8,2013,Costa Rica,F,"49,745,088,112",11443
6,2013,Costa Rica,M,"49,745,088,112",11443
5,2013,Costa Rica,F,"49,745,088,112",11443
1,2013,Costa Rica,F,"49,745,088,112",11443
1,2013,Costa Rica,F,"49,745,088,112",11443
46,2014,Costa Rica,M,"50,577,769,838",11485
76,2014,Costa Rica,M,"50,577,769,838",11485
49,2014,Costa Rica,M,"50,577,769,838",11485
43,2014,Costa Rica,M,"50,577,769,838",11485
6,2014,Costa Rica,M,"50,577,769,838",11485
12,2014,Costa Rica,F,"50,577,769,838",11485
12,2014,Costa Rica,F,"50,577,769,838",11485
2,2014,Costa Rica,F,"50,577,769,838",11485
11,2014,Costa Rica,F,"50,577,769,838",11485
5,2014,Costa Rica,F,"50,577,769,838",11485
3,2014,Costa Rica,F,"50,577,769,838",11485
3,2014,Costa Rica,M,"50,577,769,838",11485
77,1995,Croatia,M,"22,387,561,845",4978
216,1995,Croatia,M,"22,387,561,845",4978
226,1995,Croatia,M,"22,387,561,845",4978
39,1995,Croatia,F,"22,387,561,845",4978
89,1995,Croatia,M,"22,387,561,845",4978
73,1995,Croatia,M,"22,387,561,845",4978
99,1995,Croatia,F,"22,387,561,845",4978
65,1995,Croatia,F,"22,387,561,845",4978
21,1995,Croatia,F,"22,387,561,845",4978
17,1995,Croatia,F,"22,387,561,845",4978
6,1995,Croatia,M,"22,387,561,845",4978
1,1995,Croatia,F,"22,387,561,845",4978
72,1996,Croatia,M,"23,678,012,697",5610
270,1996,Croatia,M,"23,678,012,697",5610
221,1996,Croatia,M,"23,678,012,697",5610
40,1996,Croatia,F,"23,678,012,697",5610
90,1996,Croatia,M,"23,678,012,697",5610
80,1996,Croatia,M,"23,678,012,697",5610
115,1996,Croatia,F,"23,678,012,697",5610
65,1996,Croatia,F,"23,678,012,697",5610
22,1996,Croatia,F,"23,678,012,697",5610
18,1996,Croatia,F,"23,678,012,697",5610
5,1996,Croatia,M,"23,678,012,697",5610
3,1996,Croatia,F,"23,678,012,697",5610
65,1997,Croatia,M,"23,822,087,053",5546
269,1997,Croatia,M,"23,822,087,053",5546
55,1997,Croatia,F,"23,822,087,053",5546
223,1997,Croatia,M,"23,822,087,053",5546
72,1997,Croatia,M,"23,822,087,053",5546
93,1997,Croatia,F,"23,822,087,053",5546
60,1997,Croatia,M,"23,822,087,053",5546
59,1997,Croatia,F,"23,822,087,053",5546
29,1997,Croatia,F,"23,822,087,053",5546
16,1997,Croatia,F,"23,822,087,053",5546
3,1997,Croatia,M,"23,822,087,053",5546
2,1997,Croatia,F,"23,822,087,053",5546
78,1998,Croatia,M,"25,432,144,406",6015
274,1998,Croatia,M,"25,432,144,406",6015
236,1998,Croatia,M,"25,432,144,406",6015
43,1998,Croatia,F,"25,432,144,406",6015
93,1998,Croatia,M,"25,432,144,406",6015
132,1998,Croatia,F,"25,432,144,406",6015
61,1998,Croatia,M,"25,432,144,406",6015
75,1998,Croatia,F,"25,432,144,406",6015
18,1998,Croatia,F,"25,432,144,406",6015
14,1998,Croatia,F,"25,432,144,406",6015
3,1998,Croatia,M,"25,432,144,406",6015
2,1998,Croatia,F,"25,432,144,406",6015
77,1999,Croatia,M,"23,386,945,597",5459
225,1999,Croatia,M,"23,386,945,597",5459
245,1999,Croatia,M,"23,386,945,597",5459
41,1999,Croatia,F,"23,386,945,597",5459
93,1999,Croatia,M,"23,386,945,597",5459
132,1999,Croatia,F,"23,386,945,597",5459
71,1999,Croatia,M,"23,386,945,597",5459
70,1999,Croatia,F,"23,386,945,597",5459
15,1999,Croatia,F,"23,386,945,597",5459
14,1999,Croatia,F,"23,386,945,597",5459
5,1999,Croatia,M,"23,386,945,597",5459
1,1999,Croatia,F,"23,386,945,597",5459
77,2000,Croatia,M,"21,774,273,832",5288
229,2000,Croatia,M,"21,774,273,832",5288
249,2000,Croatia,M,"21,774,273,832",5288
50,2000,Croatia,F,"21,774,273,832",5288
77,2000,Croatia,M,"21,774,273,832",5288
99,2000,Croatia,F,"21,774,273,832",5288
57,2000,Croatia,M,"21,774,273,832",5288
64,2000,Croatia,F,"21,774,273,832",5288
12,2000,Croatia,F,"21,774,273,832",5288
9,2000,Croatia,F,"21,774,273,832",5288
3,2000,Croatia,M,"21,774,273,832",5288
67,2001,Croatia,M,"23,289,671,102",5571
228,2001,Croatia,M,"23,289,671,102",5571
231,2001,Croatia,M,"23,289,671,102",5571
41,2001,Croatia,F,"23,289,671,102",5571
72,2001,Croatia,M,"23,289,671,102",5571
101,2001,Croatia,F,"23,289,671,102",5571
55,2001,Croatia,M,"23,289,671,102",5571
56,2001,Croatia,F,"23,289,671,102",5571
17,2001,Croatia,F,"23,289,671,102",5571
9,2001,Croatia,F,"23,289,671,102",5571
3,2001,Croatia,M,"23,289,671,102",5571
1,2001,Croatia,F,"23,289,671,102",5571
84,2002,Croatia,M,"26,878,499,206",6373
226,2002,Croatia,M,"26,878,499,206",6373
54,2002,Croatia,F,"26,878,499,206",6373
199,2002,Croatia,M,"26,878,499,206",6373
82,2002,Croatia,M,"26,878,499,206",6373
53,2002,Croatia,M,"26,878,499,206",6373
88,2002,Croatia,F,"26,878,499,206",6373
54,2002,Croatia,F,"26,878,499,206",6373
21,2002,Croatia,F,"26,878,499,206",6373
13,2002,Croatia,F,"26,878,499,206",6373
80,2003,Croatia,M,"34,658,113,497",8202
239,2003,Croatia,M,"34,658,113,497",8202
227,2003,Croatia,M,"34,658,113,497",8202
66,2003,Croatia,M,"34,658,113,497",8202
37,2003,Croatia,F,"34,658,113,497",8202
57,2003,Croatia,M,"34,658,113,497",8202
89,2003,Croatia,F,"34,658,113,497",8202
47,2003,Croatia,F,"34,658,113,497",8202
10,2003,Croatia,F,"34,658,113,497",8202
9,2003,Croatia,F,"34,658,113,497",8202
3,2003,Croatia,M,"34,658,113,497",8202
1,2003,Croatia,F,"34,658,113,497",8202
111,2004,Croatia,M,"41,574,530,816",9829
227,2004,Croatia,M,"41,574,530,816",9829
214,2004,Croatia,M,"41,574,530,816",9829
43,2004,Croatia,F,"41,574,530,816",9829
59,2004,Croatia,M,"41,574,530,816",9829
87,2004,Croatia,F,"41,574,530,816",9829
31,2004,Croatia,M,"41,574,530,816",9829
64,2004,Croatia,F,"41,574,530,816",9829
17,2004,Croatia,F,"41,574,530,816",9829
14,2004,Croatia,F,"41,574,530,816",9829
3,2004,Croatia,M,"41,574,530,816",9829
1,2004,Croatia,F,"41,574,530,816",9829
78,2005,Croatia,M,"45,416,358,502",10722
247,2005,Croatia,M,"45,416,358,502",10722
227,2005,Croatia,M,"45,416,358,502",10722
45,2005,Croatia,F,"45,416,358,502",10722
58,2005,Croatia,M,"45,416,358,502",10722
76,2005,Croatia,F,"45,416,358,502",10722
39,2005,Croatia,M,"45,416,358,502",10722
68,2005,Croatia,F,"45,416,358,502",10722
25,2005,Croatia,F,"45,416,358,502",10722
9,2005,Croatia,F,"45,416,358,502",10722
2,2005,Croatia,M,"45,416,358,502",10722
79,2006,Croatia,M,"50,453,577,898",11914
178,2006,Croatia,M,"50,453,577,898",11914
207,2006,Croatia,M,"50,453,577,898",11914
48,2006,Croatia,F,"50,453,577,898",11914
58,2006,Croatia,M,"50,453,577,898",11914
90,2006,Croatia,F,"50,453,577,898",11914
49,2006,Croatia,M,"50,453,577,898",11914
67,2006,Croatia,F,"50,453,577,898",11914
11,2006,Croatia,F,"50,453,577,898",11914
6,2006,Croatia,F,"50,453,577,898",11914
2,2006,Croatia,M,"50,453,577,898",11914
1,2006,Croatia,F,"50,453,577,898",11914
85,2007,Croatia,M,"60,093,222,709",14204
206,2007,Croatia,M,"60,093,222,709",14204
198,2007,Croatia,M,"60,093,222,709",14204
45,2007,Croatia,F,"60,093,222,709",14204
52,2007,Croatia,M,"60,093,222,709",14204
84,2007,Croatia,F,"60,093,222,709",14204
34,2007,Croatia,M,"60,093,222,709",14204
45,2007,Croatia,F,"60,093,222,709",14204
11,2007,Croatia,F,"60,093,222,709",14204
11,2007,Croatia,F,"60,093,222,709",14204
2,2007,Croatia,F,"60,093,222,709",14204
2,2007,Croatia,M,"60,093,222,709",14204
115,2008,Croatia,M,"70,481,451,449",16680
200,2008,Croatia,M,"70,481,451,449",16680
202,2008,Croatia,M,"70,481,451,449",16680
48,2008,Croatia,F,"70,481,451,449",16680
49,2008,Croatia,M,"70,481,451,449",16680
40,2008,Croatia,M,"70,481,451,449",16680
72,2008,Croatia,F,"70,481,451,449",16680
47,2008,Croatia,F,"70,481,451,449",16680
9,2008,Croatia,F,"70,481,451,449",16680
7,2008,Croatia,F,"70,481,451,449",16680
3,2008,Croatia,M,"70,481,451,449",16680
1,2008,Croatia,F,"70,481,451,449",16680
107,2009,Croatia,M,"62,703,143,057",14872
199,2009,Croatia,M,"62,703,143,057",14872
220,2009,Croatia,M,"62,703,143,057",14872
53,2009,Croatia,F,"62,703,143,057",14872
45,2009,Croatia,M,"62,703,143,057",14872
44,2009,Croatia,M,"62,703,143,057",14872
63,2009,Croatia,F,"62,703,143,057",14872
45,2009,Croatia,F,"62,703,143,057",14872
7,2009,Croatia,F,"62,703,143,057",14872
4,2009,Croatia,F,"62,703,143,057",14872
3,2009,Croatia,M,"62,703,143,057",14872
99,2010,Croatia,M,"59,829,574,391",14232
215,2010,Croatia,M,"59,829,574,391",14232
186,2010,Croatia,M,"59,829,574,391",14232
46,2010,Croatia,F,"59,829,574,391",14232
40,2010,Croatia,M,"59,829,574,391",14232
44,2010,Croatia,M,"59,829,574,391",14232
75,2010,Croatia,F,"59,829,574,391",14232
50,2010,Croatia,F,"59,829,574,391",14232
13,2010,Croatia,F,"59,829,574,391",14232
7,2010,Croatia,F,"59,829,574,391",14232
1,2010,Croatia,F,"59,829,574,391",14232
95,2011,Croatia,M,"62,375,044,443",14890
188,2011,Croatia,M,"62,375,044,443",14890
148,2011,Croatia,M,"62,375,044,443",14890
63,2011,Croatia,M,"62,375,044,443",14890
43,2011,Croatia,F,"62,375,044,443",14890
68,2011,Croatia,F,"62,375,044,443",14890
24,2011,Croatia,M,"62,375,044,443",14890
52,2011,Croatia,F,"62,375,044,443",14890
11,2011,Croatia,F,"62,375,044,443",14890
8,2011,Croatia,F,"62,375,044,443",14890
2,2011,Croatia,M,"62,375,044,443",14890
99,2012,Croatia,M,"56,565,475,275",13952
207,2012,Croatia,M,"56,565,475,275",13952
201,2012,Croatia,M,"56,565,475,275",13952
46,2012,Croatia,F,"56,565,475,275",13952
51,2012,Croatia,M,"56,565,475,275",13952
35,2012,Croatia,M,"56,565,475,275",13952
73,2012,Croatia,F,"56,565,475,275",13952
42,2012,Croatia,F,"56,565,475,275",13952
13,2012,Croatia,F,"56,565,475,275",13952
5,2012,Croatia,F,"56,565,475,275",13952
3,2012,Croatia,M,"56,565,475,275",13952
1,2012,Croatia,F,"56,565,475,275",13952
85,2013,Croatia,M,"58,085,856,019",14362
174,2013,Croatia,M,"58,085,856,019",14362
186,2013,Croatia,M,"58,085,856,019",14362
59,2013,Croatia,M,"58,085,856,019",14362
41,2013,Croatia,M,"58,085,856,019",14362
35,2013,Croatia,F,"58,085,856,019",14362
48,2013,Croatia,F,"58,085,856,019",14362
48,2013,Croatia,F,"58,085,856,019",14362
9,2013,Croatia,F,"58,085,856,019",14362
6,2013,Croatia,F,"58,085,856,019",14362
1,2013,Croatia,M,"58,085,856,019",14362
97,2014,Croatia,M,"57,629,518,806",14299
193,2014,Croatia,M,"57,629,518,806",14299
167,2014,Croatia,M,"57,629,518,806",14299
42,2014,Croatia,F,"57,629,518,806",14299
37,2014,Croatia,M,"57,629,518,806",14299
42,2014,Croatia,M,"57,629,518,806",14299
71,2014,Croatia,F,"57,629,518,806",14299
49,2014,Croatia,F,"57,629,518,806",14299
12,2014,Croatia,F,"57,629,518,806",14299
11,2014,Croatia,F,"57,629,518,806",14299
1,2014,Croatia,F,"57,629,518,806",14299
104,2015,Croatia,M,"49,425,513,611",12351
207,2015,Croatia,M,"49,425,513,611",12351
155,2015,Croatia,M,"49,425,513,611",12351
56,2015,Croatia,F,"49,425,513,611",12351
41,2015,Croatia,M,"49,425,513,611",12351
34,2015,Croatia,M,"49,425,513,611",12351
75,2015,Croatia,F,"49,425,513,611",12351
51,2015,Croatia,F,"49,425,513,611",12351
7,2015,Croatia,F,"49,425,513,611",12351
6,2015,Croatia,F,"49,425,513,611",12351
2,2015,Croatia,F,"49,425,513,611",12351
1,2015,Croatia,M,"49,425,513,611",12351
104,2016,Croatia,M,"51,338,524,831",12905
187,2016,Croatia,M,"51,338,524,831",12905
146,2016,Croatia,M,"51,338,524,831",12905
48,2016,Croatia,M,"51,338,524,831",12905
